image_file,xmin,ymin,xmax,ymax
0517625.jpg,10,120,1014,479
1046407.jpg,14,137,1182,543
1426175.jpg,19,219,1590,804
0248122.jpg,33,165,1022,510
0910816.jpg,36,117,987,629
0155602.jpg,38,78,962,481
0908591.jpg,8,94,1016,559
1407339.jpg,13,158,1191,562
1763667.jpg,6,181,1188,569
1124489.jpg,13,121,1189,541
1394172.jpg,0,106,1012,545
1092039.jpg,13,121,1182,535
1068481.jpg,22,104,1182,551
0335182.jpg,13,132,978,532
0278439.jpg,62,86,1021,704
0673508.jpg,7,157,987,521
1950704.jpg,10,149,1192,559
2236758.jpg,7,124,1017,484
0923562.jpg,8,139,992,482
1213738.jpg,10,117,1188,546
0909855.jpg,11,140,1006,462
0492492.jpg,7,157,996,481
0749201.jpg,4,40,1020,497
0517628.jpg,5,51,1022,465
0925499.jpg,29,220,1516,756
0917793.jpg,18,201,1429,723
0077517.jpg,26,93,769,359
0997581.jpg,17,157,1018,493
1443841.jpg,43,77,1000,576
0908026.jpg,38,85,999,482
1060652.jpg,36,57,1022,606
1393629.jpg,6,157,1274,618
0921985.jpg,16,108,1009,502
0443972.jpg,13,142,991,474
0167091.jpg,89,173,950,490
1549180.jpg,8,146,1413,641
1455391.jpg,16,234,1586,805
1943354.jpg,9,152,1188,581
1268480.jpg,9,189,1584,767
1895014.jpg,6,103,1017,456
0738967.jpg,7,129,994,466
0838486.jpg,56,85,1002,521
0943962.jpg,28,214,1499,734
2164961.jpg,8,150,1191,572
1931138.jpg,21,79,998,472
0522914.jpg,19,22,942,624
1413143.jpg,7,154,1190,566
0326676.jpg,44,101,981,595
2169272.jpg,7,138,1173,541
1426512.jpg,18,173,1188,603
0761149.jpg,13,152,997,477
1693197.jpg,3,62,1021,577
0454765.jpg,13,142,986,514
1281620.jpg,32,186,1375,672
1092265.jpg,19,164,1532,726
2101942.jpg,5,142,1193,559
2166855.jpg,11,145,1017,494
0465268.jpg,20,104,982,452
1345253.jpg,8,186,1188,573
1535205.jpg,3,130,1020,480
2170856.jpg,22,159,1003,465
1474240.jpg,1,9,1021,672
0628815.jpg,49,315,1465,805
1458702.jpg,14,220,1587,772
0959054.jpg,58,201,968,471
1152778.jpg,12,107,1005,446
1453430.jpg,13,232,1558,778
1122575.jpg,16,147,993,492
1202541.jpg,9,138,1011,495
2123970.jpg,11,130,1187,544
0576233.jpg,16,126,990,524
1052538.jpg,11,157,1195,609
1228463.jpg,16,202,1577,749
2069688.jpg,8,139,1017,492
0143367.jpg,55,144,972,472
1326646.jpg,6,98,1022,546
0065778.jpg,16,95,755,308
2134405.jpg,28,189,1269,609
0063918.jpg,6,36,778,351
1693645.jpg,6,204,1018,519
0357874.jpg,27,162,1235,558
1674738.jpg,3,168,1195,617
1000026.jpg,13,129,977,522
0574360.jpg,11,157,986,496
1810960.jpg,8,121,1271,623
0964904.jpg,22,119,1000,491
0690637.jpg,31,173,970,505
0958520.jpg,10,53,1006,459
1048162.jpg,53,151,988,464
0517627.jpg,4,167,1010,556
0917357.jpg,33,202,1430,705
1404396.jpg,1,96,1022,611
0796384.jpg,5,199,990,469
1938172.jpg,60,182,1054,521
0796447.jpg,7,136,991,501
1261329.jpg,46,124,995,531
2101956.jpg,6,141,1195,564
1699128.jpg,3,140,1018,540
1591312.jpg,0,0,1022,594
1145151.jpg,22,214,1584,738
0912833.jpg,0,167,804,675
1634373.jpg,9,108,1011,474
1303460.jpg,7,179,1017,549
1809959.jpg,18,152,1182,561
1579853.jpg,15,146,1005,458
0708630.jpg,5,169,991,496
1027524.jpg,40,174,987,473
1461218.jpg,13,269,1577,749
1315140.jpg,9,176,1272,585
1059170.jpg,5,228,1017,508
0998786.jpg,22,74,1006,458
1077156.jpg,8,84,1016,478
2213677.jpg,13,169,1188,554
2107061.jpg,24,152,1001,450
1227101.jpg,10,131,1009,453
0927430.jpg,11,83,1015,504
1943476.jpg,34,142,1074,529
2105219.jpg,35,176,1031,496
1889561.jpg,5,154,1018,471
2190977.jpg,12,160,1013,461
0905078.jpg,25,148,1001,470
0869979.jpg,37,42,980,712
1444748.jpg,10,203,1594,752
2239296.jpg,19,144,1001,465
2191944.jpg,9,176,1190,557
1312536.jpg,643,1,1022,528
1286492.jpg,10,255,1581,754
1824419.jpg,6,180,1017,507
0381609.jpg,23,139,982,454
0779704.jpg,54,202,1564,713
1092244.jpg,23,241,1566,725
1296201.jpg,6,132,1019,470
1052982.jpg,0,17,1021,633
2123971.jpg,6,160,1185,542
1879121.jpg,6,151,1191,551
1132242.jpg,3,137,995,465
1972760.jpg,9,192,1186,548
1901160.jpg,12,157,1194,566
1948105.jpg,4,156,1182,551
1260282.jpg,11,25,1020,685
1259554.jpg,23,196,998,487
1231108.jpg,18,170,1006,484
2206141.jpg,10,196,1191,564
1966298.jpg,18,200,1186,570
2175372.jpg,20,121,1005,447
1356013.jpg,35,53,1048,483
1008903.jpg,5,168,1012,495
1255533.jpg,28,169,1026,503
1643027.jpg,1,186,1017,564
1714236.jpg,18,214,1008,472
2201797.jpg,19,139,1183,528
1387816.jpg,7,150,1019,484
1602628.jpg,14,132,1010,479
1913803.jpg,7,159,1193,587
1576135.jpg,2,14,363,466
1676582.jpg,5,215,1186,563
1548402.jpg,18,225,1492,687
1795569.jpg,7,197,1191,541
0661734.jpg,29,217,990,552
2111639.jpg,4,111,1191,607
0996668.jpg,21,130,1005,511
2117298.jpg,9,158,1189,538
2233055.jpg,6,193,1192,574
1878594.jpg,3,174,1017,471
0713593.jpg,8,165,993,497
1253163.jpg,30,151,975,468
0758399.jpg,62,105,990,446
0944994.jpg,39,290,1531,771
1230044.jpg,1,145,1017,578
1124600.jpg,19,141,1021,486
0642071.jpg,11,181,989,472
1870652.jpg,24,130,1003,462
1336052.jpg,18,80,1014,479
1169979.jpg,4,188,1018,506
1412890.jpg,8,142,1019,498
1181138.jpg,8,134,1022,572
0962643.jpg,25,221,1005,554
2213540.jpg,6,204,1195,551
0427682.jpg,3,165,1179,549
1900937.jpg,9,192,1188,548
0832778.jpg,17,132,1022,546
0959265.jpg,21,166,999,492
1375264.jpg,20,128,1018,551
1277631.jpg,5,144,994,468
1471554.jpg,31,231,1017,472
0717995.jpg,7,218,991,483
1909787.jpg,5,132,1020,480
0664002.jpg,37,233,1247,617
1953630.jpg,7,149,1193,554
0907298.jpg,41,163,1012,512
2188611.jpg,6,147,1013,459
2063913.jpg,28,154,1063,501
1260870.jpg,6,8,1023,694
2152351.jpg,3,25,1298,840
0972415.jpg,10,127,1017,467
1003826.jpg,18,151,1044,478
2123937.jpg,6,150,1194,539
2241970.jpg,36,222,1148,549
1680707.jpg,1,89,1010,668
2190744.jpg,8,176,1018,472
1644649.jpg,7,223,1193,552
1539297.jpg,14,219,1491,657
1351207.jpg,8,201,1185,532
1088603.jpg,21,163,1041,505
1877896.jpg,2,197,1195,682
1801068.jpg,9,234,1191,529
1776825.jpg,16,173,1181,572
1899114.jpg,39,255,1065,502
1913802.jpg,9,218,1191,567
2057962.jpg,12,270,1188,532
1420069.jpg,18,169,1034,454
1637429.jpg,25,172,1008,465
1926205.jpg,5,259,1191,564
2162833.jpg,11,229,1189,546
2225268.jpg,7,101,1019,496
2220612.jpg,4,237,1196,571
1554632.jpg,8,208,1488,703
1610421.jpg,11,196,1033,480
1647313.jpg,10,293,1485,710
2013250.jpg,12,205,1192,537
2185715.jpg,16,175,1003,436
1826956.jpg,6,118,1197,625
1949040.jpg,2,224,1193,559
1326472.jpg,28,156,1034,476
1364919.jpg,31,220,1031,487
2054455.jpg,21,75,1005,485
2052725.jpg,6,153,1018,456
2158858.jpg,7,180,1196,541
2245655.jpg,10,156,1016,479
2262077.jpg,25,267,1276,605
1529275.jpg,4,336,1580,722
2259021.jpg,10,136,1020,496
2069478.jpg,24,177,1071,480
1943358.jpg,8,213,1186,556
2251900.jpg,9,228,1018,485
1401585.jpg,16,210,1008,502
1535181.jpg,13,300,1475,686
2046694.jpg,5,220,1193,570
2218012.jpg,14,181,1193,519
2056248.jpg,14,204,1191,544
1541263.jpg,6,158,1010,459
2212987.jpg,6,180,1195,536
1860580.jpg,31,183,1073,474
1594059.jpg,0,9,1022,638
1909952.jpg,5,139,1017,455
1714026.jpg,20,208,1009,432
2115317.jpg,17,174,1006,423
1527509.jpg,15,288,1486,694
2264828.jpg,7,207,1193,558
2060454.jpg,1,152,1269,788
2164962.jpg,8,218,1185,553
1351213.jpg,8,192,1190,527
2184057.jpg,14,200,1009,448
1031523.jpg,7,208,997,459
2113949.jpg,11,232,1191,563
2100821.jpg,26,58,1178,485
1692196.jpg,20,211,1077,505
1458030.jpg,4,219,1270,603
1258502.jpg,8,190,1018,461
2117312.jpg,5,239,1197,552
1806208.jpg,9,219,1187,533
1519814.jpg,8,135,1018,486
2147404.jpg,14,169,1189,548
1510217.jpg,5,311,1595,749
1932450.jpg,16,209,1008,442
1282348.jpg,13,323,1582,721
2200427.jpg,9,228,1016,498
1951693.jpg,5,195,1019,479
2265625.jpg,16,199,1286,633
1086833.jpg,26,199,1076,511
1762097.jpg,12,240,1490,663
1952834.jpg,11,199,1192,534
2182128.jpg,30,204,996,446
1658463.jpg,16,331,1476,687
1818400.jpg,7,212,1019,477
1999292.jpg,11,203,1185,531
1385441.jpg,11,170,1018,467
2162834.jpg,15,211,1190,542
1586117.jpg,25,187,1029,478
1663625.jpg,22,149,1039,465
1353567.jpg,50,282,1032,492
2152231.jpg,17,263,1280,623
1935194.jpg,4,187,1020,477
1245562.jpg,15,112,1005,478
2187801.jpg,14,129,1010,433
2240720.jpg,21,205,1006,452
1861639.jpg,59,149,1064,534
1545068.jpg,19,337,1489,677
1334213.jpg,33,215,1029,480
1296582.jpg,26,158,1027,451
1759298.jpg,6,251,1394,662
2264793.jpg,19,161,1014,490
1902310.jpg,14,186,1192,526
2134406.jpg,14,193,1281,616
2039047.jpg,11,196,1186,524
1699062.jpg,4,179,1015,481
1018933.jpg,7,180,993,470
1777801.jpg,10,228,1011,463
2099326.jpg,32,189,1008,445
1520357.jpg,2,9,1021,761
2239066.jpg,8,127,1299,726
1768758.jpg,19,163,1002,434
2137129.jpg,19,241,1194,519
1551125.jpg,14,305,1483,668
2019474.jpg,3,152,1016,458
1549035.jpg,9,196,1020,435
1818393.jpg,7,188,1018,453
1210745.jpg,8,176,988,436
1981537.jpg,1,17,1198,790
1650653.jpg,5,148,1019,460
1966259.jpg,15,219,1193,521
2044260.jpg,5,183,1020,460
2242332.jpg,23,217,1004,442
2132526.jpg,6,185,1196,523
2169104.jpg,11,190,1191,506
1943165.jpg,9,233,1182,552
1366863.jpg,12,206,1190,523
1922722.jpg,8,217,1191,536
1829675.jpg,8,191,1018,466
1720750.jpg,4,138,1022,456
1594758.jpg,13,257,1491,642
1682041.jpg,17,271,1479,659
1957443.jpg,9,206,1193,518
2195128.jpg,24,245,1010,445
2188151.jpg,7,213,1187,544
1987006.jpg,12,199,1194,523
1469699.jpg,14,228,1182,535
2034205.jpg,17,120,1003,485
1686316.jpg,2,135,1015,640
1801182.jpg,14,227,1188,548
1736158.jpg,7,255,1273,588
2173634.jpg,8,263,1185,519
1659671.jpg,21,100,1022,637
2222240.jpg,32,215,1272,692
1816331.jpg,7,278,1190,531
1841489.jpg,11,182,1196,637
1828262.jpg,13,195,1193,508
1935754.jpg,19,160,1005,431
2253635.jpg,25,267,1276,584
2091938.jpg,9,202,1185,513
1459931.jpg,7,160,1017,430
2114112.jpg,14,229,1188,525
2227561.jpg,43,46,1263,848
2001300.jpg,7,151,1019,448
2060949.jpg,16,242,1274,578
1861811.jpg,7,226,1020,456
2065262.jpg,9,231,1190,569
1420016.jpg,15,247,1015,448
1519022.jpg,10,109,1014,510
1795554.jpg,12,230,1189,549
1736148.jpg,12,218,1272,556
1961234.jpg,10,230,1288,552
2022236.jpg,16,230,1188,527
1788034.jpg,19,177,1001,430
1619847.jpg,6,272,1487,698
2040682.jpg,2,88,1296,775
2209714.jpg,19,218,1283,674
2154734.jpg,20,211,1182,527
2098306.jpg,19,205,1285,641
0939519.jpg,7,150,995,527
2054441.jpg,6,184,1020,463
1550042.jpg,6,258,1274,603
1971194.jpg,10,236,1193,546
2143568.jpg,19,288,1283,668
1916452.jpg,9,32,1197,672
1330195.jpg,10,192,1016,449
1176910.jpg,10,170,992,437
1841545.jpg,19,199,1011,435
1796759.jpg,22,184,1013,445
2115085.jpg,21,174,1003,442
1318408.jpg,5,187,1021,462
2156795.jpg,18,105,1280,640
2123883.jpg,27,168,983,499
1408313.jpg,10,174,1015,448
1679201.jpg,2,87,1015,524
1905022.jpg,18,314,1579,732
2053589.jpg,17,235,1281,662
1398982.jpg,15,214,1190,519
1779182.jpg,9,266,1387,646
1621701.jpg,19,196,1008,479
1367016.jpg,6,185,1017,434
1163999.jpg,9,172,990,438
1798288.jpg,5,182,1188,540
2259453.jpg,8,200,1196,547
2004590.jpg,13,221,1184,557
2117422.jpg,5,199,1190,521
2094472.jpg,6,217,1017,469
1455394.jpg,11,321,1582,708
1728852.jpg,5,248,1192,540
1912564.jpg,8,222,1192,544
2172296.jpg,10,194,1015,500
1795700.jpg,10,236,1193,531
1917223.jpg,6,99,1194,672
2058486.jpg,17,184,1010,468
2021843.jpg,10,211,1193,527
1687909.jpg,14,292,1487,679
1799469.jpg,21,217,1189,565
0977239.jpg,6,190,987,486
1594735.jpg,18,223,1489,703
0154392.jpg,23,161,989,458
0916252.jpg,29,258,1434,725
1103348.jpg,25,234,1562,749
0483246.jpg,12,168,989,463
0257668.jpg,34,240,1353,681
0657816.jpg,1,243,1514,720
0880595.jpg,6,151,992,529
1397531.jpg,6,146,1016,515
0881386.jpg,24,162,1022,546
1239225.jpg,25,161,1024,525
1785639.jpg,10,173,1189,553
0850831.jpg,17,178,983,520
1168799.jpg,31,162,1025,507
0572859.jpg,3,166,992,473
0574357.jpg,5,198,994,503
1244620.jpg,19,150,1036,488
0485222.jpg,5,177,960,504
1966263.jpg,10,183,1181,560
1597903.jpg,17,246,1490,718
1246986.jpg,23,174,1024,508
0911625.jpg,12,197,1539,811
0074371.jpg,9,101,886,393
1600063.jpg,22,242,1066,662
1255661.jpg,11,161,995,480
0999159.jpg,20,212,1024,506
0098189.jpg,358,201,861,360
1347334.jpg,27,173,1022,482
1695911.jpg,14,140,1009,516
1031472.jpg,17,166,996,497
2070644.jpg,26,191,1071,471
0097758.jpg,54,136,852,391
0236032.jpg,62,170,908,447
0573365.jpg,2,180,997,493
0897305.jpg,28,242,1479,753
0202418.jpg,34,170,986,489
0072617.jpg,33,73,796,415
0618977.jpg,6,167,997,487
0127045.jpg,88,151,864,464
0275905.jpg,26,249,1276,644
0184373.jpg,40,205,978,518
1377238.jpg,12,173,1190,580
0338316.jpg,6,158,948,520
1407503.jpg,6,150,1016,520
2179973.jpg,9,177,1197,562
1226558.jpg,26,163,1020,512
0448054.jpg,3,186,985,498
1182363.jpg,13,169,974,496
1776806.jpg,9,207,1484,700
1776805.jpg,8,200,1486,700
0413335.jpg,12,295,781,536
1170134.jpg,51,151,995,490
0697383.jpg,2,178,980,488
0488504.jpg,9,204,1186,585
0091361.jpg,29,122,796,354
0275110.jpg,33,210,1290,591
1143418.jpg,9,207,989,469
0169635.jpg,45,139,877,405
2006024.jpg,2,114,1098,592
1004908.jpg,10,182,988,488
0400394.jpg,16,155,1181,582
0488514.jpg,267,194,1022,593
1341820.jpg,11,200,1178,571
0977345.jpg,6,167,982,491
1757785.jpg,19,199,944,435
0398754.jpg,40,81,1181,566
1511412.jpg,56,242,1062,465
1222195.jpg,11,185,991,513
0921998.jpg,21,126,1001,491
1149051.jpg,10,173,993,473
0136148.jpg,93,173,912,436
2160660.jpg,10,182,1189,556
0885624.jpg,25,292,1561,801
0979652.jpg,8,166,995,515
0447772.jpg,10,157,987,505
0996456.jpg,23,235,1577,805
0202431.jpg,31,209,989,509
2122310.jpg,55,236,1045,486
0334474.jpg,10,171,1017,494
1390673.jpg,15,202,1272,628
0936107.jpg,30,290,1542,805
0066281.jpg,19,65,797,354
0316509.jpg,2,43,1022,671
0151664.jpg,39,162,987,537
1407531.jpg,7,183,1015,503
0457890.jpg,5,151,995,484
1716010.jpg,29,179,1067,484
0067037.jpg,31,154,737,394
0492538.jpg,6,158,997,492
1252133.jpg,10,82,1014,623
1253530.jpg,16,146,1028,505
0350200.jpg,18,154,988,473
1414838.jpg,646,349,1098,692
0525387.jpg,71,301,1546,776
1519466.jpg,8,155,1016,480
0174049.jpg,12,186,1005,492
1338346.jpg,4,190,1189,583
0143079.jpg,35,234,1001,539
1157233.jpg,31,211,1014,490
1847170.jpg,18,168,1009,433
0422704.jpg,43,263,1215,562
1157371.jpg,1,87,1022,635
0785251.jpg,14,135,1005,539
1217294.jpg,11,189,1012,500
1255033.jpg,16,189,1007,465
1267455.jpg,18,164,990,492
0909665.jpg,16,202,1003,491
1413133.jpg,9,211,1184,527
0625195.jpg,12,200,1002,495
1550821.jpg,16,210,1008,460
0222913.jpg,30,158,901,444
2167865.jpg,1,21,1297,862
1746036.jpg,103,99,985,579
0631812.jpg,13,227,998,522
0993482.jpg,13,186,1000,497
1025168.jpg,11,188,1018,470
0458645.jpg,10,202,991,474
1328376.jpg,7,141,1020,573
1475361.jpg,7,127,1021,574
0907287.jpg,1,125,1022,568
1537569.jpg,19,179,1005,471
1954835.jpg,14,209,1182,560
1237866.jpg,8,173,989,463
0708639.jpg,3,212,987,472
0285462.jpg,158,105,976,298
1670135.jpg,9,219,1189,553
1788041.jpg,14,172,1009,456
0961756.jpg,29,213,1446,651
1596583.jpg,2,20,1022,630
1601042.jpg,11,196,1015,508
1399596.jpg,8,223,1018,518
1926247.jpg,1,173,1186,606
1531429.jpg,7,201,859,447
1956503.jpg,16,212,1189,558
1581078.jpg,1,18,1022,673
1276718.jpg,32,219,1018,524
1429072.jpg,32,217,1069,495
1921280.jpg,5,177,1017,461
1546826.jpg,6,161,1018,459
0227131.jpg,22,230,995,479
2208537.jpg,117,198,1141,609
0313723.jpg,66,215,905,450
0842124.jpg,30,190,963,540
1934562.jpg,20,228,1180,563
1474763.jpg,12,191,1015,451
1204260.jpg,20,226,1582,712
2157874.jpg,10,148,1017,496
1486386.jpg,29,172,1096,512
1299912.jpg,2,12,1022,662
0778284.jpg,45,206,980,456
1418270.jpg,31,153,1025,531
1414284.jpg,1,14,1021,678
0249235.jpg,1,56,1022,668
1898331.jpg,16,279,1183,582
1699127.jpg,5,168,1016,507
1225157.jpg,42,200,980,430
0440148.jpg,73,193,991,488
1162898.jpg,1,49,1022,628
0174890.jpg,26,198,973,460
1850439.jpg,5,173,1020,476
0227129.jpg,24,216,997,462
0817610.jpg,16,152,993,483
1552844.jpg,6,157,1017,464
2164986.jpg,13,227,1190,535
0227119.jpg,17,224,997,480
1689074.jpg,1,10,1020,676
0457843.jpg,10,194,993,461
1053500.jpg,8,237,991,463
0975833.jpg,10,187,993,462
2020296.jpg,20,241,1286,662
1161864.jpg,27,209,999,476
0249029.jpg,0,122,1003,478
1554094.jpg,3,2,1022,684
1210495.jpg,1,18,1022,685
1736110.jpg,10,237,1191,535
1223347.jpg,8,244,1588,732
1124533.jpg,26,238,1548,706
2160086.jpg,21,243,1281,694
2153514.jpg,8,226,1017,523
1592077.jpg,6,170,1015,437
1385706.jpg,1,61,1020,634
0100211.jpg,9,131,774,333
0350414.jpg,42,220,970,478
1445486.jpg,35,216,1075,494
1815884.jpg,21,163,999,465
0670556.jpg,29,274,999,520
2021346.jpg,9,238,1189,543
1332077.jpg,1,82,1022,639
1110732.jpg,5,172,1015,448
0619179.jpg,46,207,998,488
1924170.jpg,24,264,1180,623
2200431.jpg,14,222,1012,461
0695328.jpg,1,144,1162,560
1129151.jpg,17,259,1506,647
0059112.jpg,145,146,781,351
1090346.jpg,15,170,1009,579
0692098.jpg,26,275,1000,517
2169116.jpg,8,215,1179,520
1172651.jpg,27,233,1022,492
0576246.jpg,7,225,990,469
1186579.jpg,8,229,990,489
0958304.jpg,32,309,1576,710
1545195.jpg,11,303,1491,665
0829816.jpg,7,188,997,459
1746035.jpg,35,221,988,416
0295742.jpg,36,229,1059,457
1188130.jpg,15,287,1444,623
1935311.jpg,35,255,1067,482
1468398.jpg,11,310,1267,593
0202423.jpg,1,1,1019,690
1236292.jpg,18,217,1032,493
1931060.jpg,4,236,1188,535
0225213.jpg,21,233,1013,459
0062125.jpg,1,87,787,314
0701142.jpg,0,246,1147,600
1549184.jpg,9,328,1594,732
0752805.jpg,6,193,1022,480
2173590.jpg,23,324,1277,585
1844051.jpg,14,196,1015,488
1014303.jpg,24,368,1571,717
1503758.jpg,9,349,1584,717
2069836.jpg,1,51,1198,739
0701145.jpg,1,25,970,671
1345199.jpg,14,295,1184,527
1772719.jpg,8,215,1013,447
1676591.jpg,9,266,1194,552
0767540.jpg,12,208,1013,520
1966297.jpg,11,270,1186,547
2195119.jpg,20,208,1004,449
2003270.jpg,4,286,1195,545
1264190.jpg,12,299,1587,703
1658584.jpg,14,386,1479,665
1246013.jpg,4,204,1018,518
1156456.jpg,22,219,1016,464
0907301.jpg,24,138,1020,458
2096085.jpg,16,309,1285,610
1570892.jpg,14,195,1010,438
1343003.jpg,28,215,1030,464
1404675.jpg,2,85,1022,609
1304878.jpg,19,170,1010,449
0109449.jpg,56,151,761,353
1782070.jpg,8,256,1010,455
1742637.jpg,77,208,1001,421
0345784.jpg,28,211,1155,475
0185324.jpg,36,174,984,401
2248582.jpg,7,246,1016,480
1519774.jpg,1,4,1021,766
1341834.jpg,12,249,1186,518
0116718.jpg,48,214,761,417
0447766.jpg,10,210,993,439
1550713.jpg,12,149,1022,563
1170152.jpg,15,221,1024,469
1482188.jpg,14,196,1010,456
1054078.jpg,28,248,1540,694
0420452.jpg,59,265,959,476
0382232.jpg,15,130,1168,574
0396527.jpg,33,310,1183,580
0867011.jpg,18,260,1370,622
1106865.jpg,12,303,1569,680
1073073.jpg,22,239,1007,474
0732742.jpg,13,231,991,531
0709959.jpg,35,243,999,493
0842353.jpg,6,195,1017,520
1401750.jpg,14,193,1016,459
0699600.jpg,11,183,992,472
1302786.jpg,23,189,1014,493
1548490.jpg,6,170,1017,472
1306976.jpg,18,219,1193,505
1287650.jpg,9,201,991,433
0076791.jpg,6,115,776,315
1062510.jpg,18,312,1545,703
0067670.jpg,38,128,757,300
1353361.jpg,19,176,1010,469
1723821.jpg,13,217,996,545
1304093.jpg,1,0,1022,687
0928322.jpg,18,332,1577,737
1156842.jpg,24,206,1021,451
0800636.jpg,6,203,1016,464
0093506.jpg,36,173,889,376
0182730.jpg,38,245,991,470
1376551.jpg,30,193,1014,449
0711205.jpg,27,237,1016,498
1739105.jpg,75,191,1000,412
0331433.jpg,28,213,969,457
1979048.jpg,13,227,1193,506
0931966.jpg,23,362,1575,731
1730979.jpg,10,254,1015,446
1352486.jpg,11,199,1013,476
2253091.jpg,38,215,1169,527
1357956.jpg,10,219,1019,453
2112053.jpg,17,116,1275,777
0085153.jpg,19,174,871,371
1114210.jpg,26,276,1504,664
2236391.jpg,13,243,1193,523
0950305.jpg,11,224,993,445
1338266.jpg,30,147,998,495
0174943.jpg,34,218,1000,438
0925498.jpg,24,366,1471,702
0440696.jpg,1,291,1004,673
1067522.jpg,8,171,1021,471
1376762.jpg,11,226,1194,538
1378765.jpg,2,251,1400,612
1868375.jpg,5,169,1017,478
0609174.jpg,48,200,972,508
1753489.jpg,7,193,1018,486
1413139.jpg,8,228,1179,537
1482335.jpg,36,203,1061,476
1736103.jpg,10,188,1010,460
0789257.jpg,40,186,977,428
1655564.jpg,4,204,1275,567
0985695.jpg,35,215,993,511
1647134.jpg,49,221,1072,494
2080763.jpg,7,224,1017,471
2091945.jpg,10,218,1172,530
1629116.jpg,9,206,1018,517
0395611.jpg,37,180,1216,510
1834825.jpg,6,197,1016,493
1891199.jpg,23,176,1007,460
1137368.jpg,8,195,1020,503
1169797.jpg,23,190,1177,576
1189508.jpg,10,233,982,459
2255569.jpg,4,201,1015,465
0758132.jpg,22,173,1004,463
1210465.jpg,13,191,993,442
1896163.jpg,11,223,1194,549
2205702.jpg,17,163,1005,431
1410103.jpg,15,232,1187,533
1455184.jpg,18,297,1569,738
0993510.jpg,67,140,978,525
0979582.jpg,8,196,993,482
1602275.jpg,12,286,1475,691
1043777.jpg,14,201,989,477
0939484.jpg,8,205,993,469
1053510.jpg,9,189,987,475
1476103.jpg,30,210,1065,486
1807109.jpg,8,229,1188,554
1376737.jpg,7,212,1193,540
1387200.jpg,14,179,1009,475
0699601.jpg,8,170,988,450
2173324.jpg,9,219,1190,555
1605154.jpg,17,136,1007,464
0900488.jpg,12,309,1578,766
1320584.jpg,19,225,1186,531
1420606.jpg,6,169,1018,496
2121193.jpg,6,199,1013,469
0779581.jpg,14,137,1008,472
1602123.jpg,10,164,1017,461
1730212.jpg,13,114,1010,520
1163997.jpg,7,155,923,490
1714826.jpg,6,245,1186,555
1921274.jpg,8,183,1018,474
1763830.jpg,6,188,1022,486
1471734.jpg,10,242,1192,532
0722894.jpg,72,236,996,488
1806212.jpg,12,204,1192,512
1539360.jpg,7,211,1271,567
2106192.jpg,9,207,1196,523
1895796.jpg,19,182,1007,464
2123927.jpg,9,202,1186,524
2054234.jpg,26,132,996,466
1206417.jpg,11,178,987,472
1068361.jpg,31,200,1028,494
1658654.jpg,12,351,1478,668
1465199.jpg,7,204,1273,597
1686428.jpg,11,213,1191,568
1177223.jpg,5,187,1015,488
1521727.jpg,13,274,1589,760
1599938.jpg,17,139,1009,502
0845037.jpg,1,197,1011,460
2079015.jpg,35,274,1069,492
1807123.jpg,8,212,1014,485
1103343.jpg,11,235,1577,707
1724870.jpg,18,186,1006,463
1834788.jpg,22,217,1198,644
2040707.jpg,4,109,1021,496
1900829.jpg,14,205,1191,510
1429177.jpg,7,264,1589,752
1307278.jpg,7,315,1568,734
0404487.jpg,5,140,972,459
1312876.jpg,17,323,1576,756
2137084.jpg,12,220,1192,526
2031391.jpg,6,218,1187,516
1204185.jpg,17,315,1583,726
1767653.jpg,8,203,1016,459
1670312.jpg,12,214,1192,564
0794898.jpg,13,245,1206,641
1714814.jpg,9,182,1019,479
1206352.jpg,6,167,1020,473
1560946.jpg,17,114,1007,515
0973162.jpg,8,261,994,455
2080691.jpg,15,188,1182,551
1535182.jpg,21,287,1487,680
2026726.jpg,11,225,1189,541
1030353.jpg,4,181,1020,486
2180061.jpg,4,185,1015,490
1657992.jpg,66,238,1059,519
1992923.jpg,10,211,1189,555
2020515.jpg,13,216,1189,563
1200890.jpg,33,201,1017,466
1739390.jpg,17,204,1011,523
2258768.jpg,26,233,1167,608
1716747.jpg,11,127,1017,525
1469089.jpg,18,146,1009,495
1660305.jpg,12,138,1004,478
1232268.jpg,51,21,1148,794
2005574.jpg,19,226,1174,603
1940255.jpg,21,14,1187,658
1838247.jpg,24,176,1013,536
1085153.jpg,26,221,1179,610
1349341.jpg,7,243,1094,605
0368821.jpg,31,196,1140,569
1752996.jpg,24,128,960,493
2185361.jpg,35,228,1159,594
1076273.jpg,33,188,1005,542
1901689.jpg,47,214,1104,574
1556013.jpg,1,146,1017,606
